total_chars_name,total_chars_description,total_chars_username,name_equals_username,total_numbers_name,total_numbers_username,total_emojis_name,total_emojis_username,total_words_description,total_emojis_description,total_numbers_description,total_words_name,followers,friends,age,gen,org
5.0,79.0,13.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,11.0,0.0,F,N
4.0,83.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,75.0,235.0,1.0,F,N
7.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,878.0,0.0,M,N
12.0,86.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,47.0,66.0,3.0,U,Y
1.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,291.0,104.0,1.0,M,N
11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,55.0,1.0,M,N
3.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,246.0,123.0,1.0,U,Y
3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,404.0,322.0,3.0,U,Y
11.0,88.0,11.0,0.0,0.0,1.0,0.0,0.0,16.0,4.0,0.0,2.0,233.0,95.0,1.0,M,N
13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,110.0,1.0,M,N
26.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,833.0,7519.0,2.0,M,N
16.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,129.0,254.0,1.0,M,N
13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,M,N
7.0,30.0,14.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,47.0,270.0,1.0,M,N
7.0,0.0,7.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,78.0,2.0,U,Y
12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,85.0,191.0,3.0,M,N
7.0,15.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,13562.0,3067.0,2.0,F,N
12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,279.0,1537.0,1.0,M,N
10.0,157.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,5487.0,19.0,3.0,U,Y
1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,38.0,0.0,F,N
9.0,14.0,14.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,341.0,3843.0,1.0,M,N
13.0,119.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,75.0,88.0,3.0,M,N
12.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,539.0,462.0,2.0,F,N
16.0,53.0,15.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,47.0,3.0,M,N
22.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,2.0,1.0,3.0,U,Y
12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,134.0,281.0,0.0,F,N
14.0,137.0,11.0,0.0,0.0,4.0,0.0,0.0,27.0,9.0,1.0,2.0,46.0,1211.0,2.0,F,N
7.0,53.0,14.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,148.0,380.0,0.0,M,N
4.0,146.0,9.0,0.0,0.0,0.0,2.0,0.0,17.0,4.0,15.0,1.0,577.0,799.0,0.0,M,N
9.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,1.0,U,Y
8.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,213.0,0.0,M,N
11.0,20.0,12.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,18.0,1951.0,3.0,M,N
14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,153.0,2.0,M,N
5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,1813.0,1.0,F,N
6.0,41.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,20838.0,0.0,1.0,F,N
14.0,26.0,12.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,973.0,755.0,1.0,M,N
15.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,21.0,118.0,1.0,M,N
10.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,3.0,U,Y
24.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,152.0,3.0,M,N
15.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,159.0,457.0,3.0,M,N
31.0,107.0,15.0,0.0,0.0,6.0,1.0,0.0,18.0,0.0,0.0,2.0,2194.0,2837.0,1.0,F,N
12.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,182.0,2.0,F,N
14.0,146.0,16.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,10.0,2.0,127.0,3261.0,1.0,M,N
10.0,153.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,6.0,2.0,2124.0,2192.0,2.0,F,N
15.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,2.0,3.0,M,N
13.0,19.0,13.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,338.0,504.0,0.0,F,N
9.0,61.0,15.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,5.0,138.0,328.0,3.0,M,N
6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,304.0,3.0,M,N
9.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,147.0,3331.0,0.0,F,N
5.0,17.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,1.0,574.0,167.0,0.0,M,N
16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,187.0,1.0,M,N
5.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,41.0,170.0,0.0,F,N
13.0,115.0,14.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,2.0,4.0,125.0,356.0,0.0,F,N
16.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,M,N
15.0,143.0,15.0,0.0,0.0,1.0,0.0,0.0,24.0,2.0,0.0,2.0,764.0,520.0,2.0,F,N
5.0,68.0,13.0,0.0,0.0,8.0,0.0,0.0,4.0,10.0,0.0,1.0,92.0,241.0,2.0,M,N
16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,193.0,562.0,1.0,F,N
16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,504.0,369.0,1.0,F,N
10.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,447.0,888.0,1.0,M,N
4.0,91.0,10.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,1.0,1.0,1.0,18.0,0.0,M,N
6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,119.0,0.0,U,Y
21.0,102.0,21.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,363.0,2705.0,3.0,M,N
21.0,124.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,2.0,6409.0,726.0,0.0,U,Y
17.0,39.0,17.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,2904.0,1453.0,2.0,M,N
12.0,13.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,54.0,227.0,1.0,F,N
11.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,125.0,698.0,3.0,M,N
4.0,47.0,14.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,134.0,1.0,M,N
3.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,220.0,190.0,1.0,F,N
26.0,153.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,4.0,1417.0,2373.0,3.0,M,N
15.0,46.0,15.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,3.0,283.0,6895.0,0.0,M,N
13.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,16.0,15.0,3.0,U,Y
6.0,38.0,15.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,2.0,,195.0,1.0,F,N
23.0,66.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,3.0,32.0,16.0,3.0,M,N
16.0,111.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,3.0,4138.0,2378.0,3.0,F,N
6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,131.0,227.0,1.0,F,N
6.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,1.0,F,N
12.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,306.0,1.0,M,N
13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,129.0,291.0,1.0,F,N
16.0,117.0,18.0,0.0,0.0,2.0,0.0,0.0,17.0,2.0,0.0,2.0,786.0,6868.0,2.0,M,N
6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,523.0,3.0,F,N
13.0,101.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,2.0,58.0,197.0,1.0,M,N
23.0,128.0,16.0,0.0,0.0,0.0,1.0,0.0,22.0,6.0,2.0,3.0,93959.0,6219.0,1.0,F,N
15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,114.0,180.0,3.0,M,N
11.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,22.0,3.0,M,N
14.0,100.0,11.0,0.0,0.0,0.0,1.0,0.0,16.0,6.0,0.0,3.0,1779.0,1758.0,3.0,M,N
21.0,133.0,19.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,5.0,721.0,3386.0,2.0,F,N
10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,263.0,742.0,0.0,M,N
6.0,114.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,226.0,1037.0,,,
7.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,663.0,1.0,M,N
12.0,28.0,15.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,12.0,2.0,744.0,2133.0,2.0,M,N
12.0,102.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,2.0,1689.0,1398.0,1.0,F,N
15.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,2.0,17.0,119.0,1.0,F,N
5.0,36.0,9.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,18.0,67.0,1.0,F,N
16.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1188.0,1131.0,1.0,F,N
14.0,133.0,15.0,0.0,0.0,8.0,0.0,0.0,26.0,0.0,2.0,2.0,96.0,220.0,2.0,F,N
7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,112.0,1.0,M,N
15.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,M,N
13.0,42.0,12.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,2.0,220.0,386.0,1.0,M,N
13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,U,Y
14.0,69.0,14.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,354.0,354.0,0.0,F,N
14.0,121.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,24.0,3.0,U,Y
9.0,114.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,365.0,223.0,,,
17.0,134.0,13.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,3.0,1571.0,150.0,0.0,M,N
22.0,128.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,1.0,2.0,12.0,0.0,F,N
6.0,156.0,13.0,0.0,0.0,8.0,0.0,0.0,32.0,0.0,0.0,1.0,268.0,472.0,1.0,M,N
6.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,3.0,M,N
6.0,142.0,15.0,0.0,0.0,0.0,1.0,0.0,21.0,5.0,0.0,1.0,4529.0,2108.0,1.0,M,N
21.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,346.0,1.0,U,Y
8.0,84.0,12.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,0.0,1.0,97.0,353.0,1.0,M,N
9.0,4.0,14.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,188.0,513.0,3.0,M,N
9.0,21.0,12.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,772.0,1160.0,0.0,M,N
17.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,1488.0,2.0,M,N
15.0,158.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,3262.0,5047.0,3.0,M,N
27.0,119.0,12.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,1602.0,1282.0,,,
20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,263.0,721.0,0.0,F,N
20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,263.0,721.0,1.0,F,N
4.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,329.0,2967.0,1.0,F,N
23.0,92.0,12.0,0.0,0.0,4.0,0.0,0.0,16.0,5.0,0.0,3.0,454.0,1540.0,1.0,M,N
15.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,54.0,188.0,,,
24.0,148.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,239574.0,610.0,3.0,M,N
21.0,38.0,12.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,2.0,4.0,40.0,256.0,2.0,M,N
9.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,305.0,294.0,0.0,F,N
10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,568.0,301.0,1.0,F,N
14.0,31.0,15.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,2.0,31.0,864.0,1.0,M,N
5.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,500.0,191.0,,,
13.0,106.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,6370.0,1429.0,,,
10.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,79.0,53.0,,,
14.0,108.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,177.0,293.0,,,
18.0,91.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,3.0,10706.0,2908.0,,,
14.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,44.0,0.0,U,Y
16.0,91.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,355.0,480.0,1.0,F,N
16.0,11.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,58.0,319.0,3.0,U,Y
13.0,109.0,10.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,2.0,268.0,218.0,3.0,M,N
50.0,155.0,15.0,0.0,3.0,1.0,0.0,0.0,17.0,0.0,11.0,5.0,752.0,1198.0,3.0,M,N
5.0,73.0,15.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,73.0,911.0,0.0,M,N
13.0,39.0,13.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2.0,1726.0,3951.0,2.0,M,N
10.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,122.0,2.0,M,N
23.0,70.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,3.0,3.0,778.0,5305.0,3.0,M,N
16.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0,23.0,8.0,,,
17.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,77.0,3.0,M,N
14.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,17.0,1.0,M,N
21.0,68.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,4.0,786.0,5267.0,1.0,U,Y
12.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,24.0,3.0,M,N
13.0,101.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,2.0,1677.0,3328.0,0.0,F,N
8.0,0.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,104.0,3.0,F,N
11.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,2.0,2554.0,348.0,0.0,M,N
19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,534.0,562.0,,,
19.0,75.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,32.0,35.0,,,
12.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,621.0,1132.0,,,
8.0,146.0,8.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,1.0,2.0,487.0,112.0,,,
15.0,96.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,389.0,14.0,,,
18.0,52.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,1205.0,7.0,,,
1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,953.0,1.0,M,N
10.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2222.0,1472.0,,,
4.0,76.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,178.0,370.0,0.0,M,N
5.0,17.0,10.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,55.0,1.0,M,N
24.0,30.0,8.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,3.0,358.0,619.0,3.0,M,N
27.0,52.0,15.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,3.0,13.0,44.0,1.0,M,N
11.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,485.0,3693.0,1.0,M,N
12.0,66.0,12.0,0.0,0.0,4.0,0.0,0.0,12.0,3.0,0.0,2.0,36.0,89.0,1.0,F,N
9.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,177.0,172.0,1.0,M,N
10.0,139.0,15.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,4.0,1.0,77.0,105.0,0.0,M,N
21.0,0.0,15.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,17.0,2.0,M,N
7.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,631.0,4958.0,1.0,F,N
9.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,69.0,1.0,F,N
16.0,32.0,13.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,7.0,719.0,395.0,1.0,F,N
16.0,98.0,13.0,0.0,0.0,1.0,0.0,0.0,19.0,6.0,0.0,2.0,136.0,543.0,1.0,F,N
10.0,4.0,15.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,93.0,3.0,M,N
22.0,93.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,2.0,212.0,249.0,3.0,M,N
2.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,382.0,0.0,M,N
17.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,993.0,1885.0,1.0,F,N
19.0,66.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,3.0,89.0,224.0,1.0,F,N
12.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,339.0,2489.0,1.0,F,N
12.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,2.0,702.0,3299.0,3.0,F,N
13.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,409.0,810.0,1.0,F,N
9.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,763.0,682.0,1.0,F,N
9.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1047.0,899.0,2.0,M,N
19.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,M,N
16.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,167.0,290.0,0.0,M,N
17.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3456143.0,545.0,0.0,F,N
17.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,385.0,435.0,2.0,F,N
14.0,97.0,12.0,0.0,0.0,0.0,1.0,0.0,21.0,8.0,0.0,2.0,607.0,5632.0,1.0,F,N
13.0,144.0,12.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,2.0,185.0,112.0,0.0,F,N
17.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,993.0,1885.0,1.0,F,N
32.0,140.0,20.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,5.0,4340.0,1799.0,2.0,F,N
13.0,47.0,14.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,2.0,2931.0,2801.0,3.0,M,N
21.0,150.0,15.0,0.0,0.0,0.0,1.0,0.0,22.0,4.0,0.0,5.0,6061.0,1967.0,1.0,F,N
33.0,119.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,5.0,156945.0,877.0,1.0,F,N
13.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2347.0,999.0,1.0,M,N
3.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,150.0,3.0,M,N
10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,134.0,6465.0,3.0,M,N
19.0,145.0,12.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,3.0,262.0,628.0,3.0,M,N
11.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,69.0,159.0,0.0,M,N
3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,3.0,M,N
13.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,7.0,293.0,0.0,M,N
9.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,763.0,682.0,1.0,F,N
12.0,94.0,11.0,0.0,0.0,2.0,0.0,0.0,19.0,1.0,2.0,2.0,71.0,53.0,3.0,M,N
9.0,127.0,10.0,0.0,0.0,2.0,0.0,0.0,19.0,5.0,3.0,1.0,34.0,71.0,0.0,M,N
17.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,3.0,M,N
5.0,39.0,8.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,1.0,148.0,365.0,0.0,M,N
11.0,146.0,7.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,7.0,29.0,1.0,M,N
9.0,62.0,9.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,537.0,3371.0,1.0,F,N
19.0,139.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,111.0,193.0,2.0,F,N
13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,565.0,1646.0,0.0,M,N
14.0,90.0,13.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,3.0,55.0,531.0,3.0,M,N
21.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,11.0,0.0,M,N
5.0,25.0,12.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,9.0,0.0,F,N
7.0,10.0,12.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,238.0,207.0,1.0,F,N
12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.0,453.0,1.0,F,N
5.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,1.0,51.0,149.0,2.0,F,N
21.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,U,Y
25.0,94.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,4.0,188.0,270.0,0.0,U,Y
5.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0,M,N
17.0,98.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,962.0,353.0,3.0,M,N
6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,136.0,1.0,F,N
8.0,74.0,9.0,0.0,0.0,2.0,1.0,0.0,13.0,3.0,0.0,2.0,449.0,351.0,0.0,M,N
