total_chars_name,total_chars_description,total_chars_username,name_equals_username,total_numbers_name,total_numbers_username,total_emojis_name,total_emojis_username,total_words_description,total_emojis_description,total_numbers_description,total_words_name,followers,friends,age,gen,org,bot_score
20.0,150.0,11.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,103.0,725.0,3.0,M,N,0.7532856174908259
16.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,222.0,1.0,M,N,4.569402129068681
32.0,149.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,1.0,5.0,1636.0,836.0,3.0,F,N,1.793655219636369
8.0,120.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,1.0,1495.0,3563.0,1.0,F,N,0.7914026765729026
5.0,3.0,17.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,98.0,0.0,M,N,4.7675448294207605
16.0,135.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,4.0,4195.0,954.0,0.0,U,Y,0.3566970393860019
22.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,1156.0,444.0,2.0,M,N,0.1621971504928115
18.0,149.0,17.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,150010.0,1184.0,3.0,M,N,1.6210442174351811
5.0,91.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,4.0,1.0,294.0,100.0,0.0,F,N,0.3292987789416363
8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,207.0,0.0,F,N,1.525602096201966
28.0,71.0,10.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,4.0,1254.0,4802.0,2.0,M,N,1.4445449261795056
10.0,149.0,11.0,0.0,0.0,4.0,0.0,0.0,29.0,0.0,0.0,2.0,35.0,146.0,2.0,M,N,3.7140922890135073
19.0,144.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,52551.0,7483.0,3.0,M,N,0.6516426929923608
12.0,150.0,14.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,4.0,2.0,2068.0,2344.0,2.0,M,N,1.1072124459459731
9.0,44.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,4483.0,4496.0,1.0,F,N,0.3428838900823044
10.0,149.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,1.0,84.0,159.0,0.0,F,N,2.372819167628485
6.0,30.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,341.0,182.0,0.0,F,N,1.035296638625523
12.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,3.0,M,N,4.979466783495183
13.0,59.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,21762.0,131.0,3.0,U,Y,0.3873486766286282
15.0,112.0,18.0,0.0,0.0,4.0,0.0,0.0,22.0,3.0,2.0,2.0,2235.0,1616.0,2.0,M,N,0.3180711124795599
4.0,59.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,1.0,10.0,26.0,0.0,F,N,4.456554486758922
10.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,M,N,4.97
11.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,200.0,376.0,0.0,M,N,0.6860508002184729
16.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,284.0,4.0,1.0,F,N,4.11225
7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,1.0,M,N,4.929628217514897
17.0,44.0,15.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,30.0,30.0,1.0,F,N,4.513487499941715
9.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,615.0,626.0,3.0,M,N,0.8518310818205738
6.0,66.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,113.0,126.0,0.0,M,N,1.3654766099903233
10.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,29.0,1.0,U,Y,4.903191818097247
9.0,6.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,313.0,1007.0,3.0,M,N,1.738597501969683
9.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,M,N,4.974504902474078
2.0,53.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,15.0,63.0,2.0,M,N,2.4976862624941765
15.0,144.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,5.0,2.0,5607.0,758.0,3.0,F,N,0.7800769638193433
5.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,27.0,32.0,0.0,F,N,2.670801196736869
26.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,99.0,3.0,M,N,4.475
3.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,10145.0,1836.0,0.0,M,N,0.5492861480924266
4.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,350.0,3.0,M,N,2.1753440555133405
14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,978.0,1550.0,3.0,M,N,2.3303245953624208
20.0,92.0,12.0,0.0,3.0,3.0,0.0,0.0,17.0,0.0,3.0,4.0,376.0,2492.0,1.0,M,N,0.8719067411603793
24.0,9.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,742.0,1482.0,3.0,M,N,0.5498209887824357
12.0,51.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,24814.0,2621.0,2.0,M,N,0.5088960731426301
5.0,3.0,17.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,98.0,0.0,M,N,4.7675448294207605
5.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,187.0,149.0,1.0,F,N,1.134078354439677
16.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,18927.0,1102.0,0.0,F,N,0.3401924957983404
18.0,125.0,15.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,3.0,2.0,50.0,3.0,U,Y,4.386524210659085
6.0,33.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,45.0,94.0,1.0,U,Y,2.5096212692962383
12.0,144.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,82.0,491.0,2.0,M,N,1.4507407115858988
12.0,55.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,448.0,265.0,0.0,M,N,0.8744412006398872
13.0,149.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,1272.0,223.0,0.0,U,Y,0.9915132161987928
15.0,113.0,11.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,3.0,574.0,1727.0,1.0,F,N,1.143593376000427
9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,46.0,2.0,M,N,4.9723097812497326
12.0,18.0,15.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,117.0,0.0,M,N,3.6642432589919247
8.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,216.0,0.0,M,N,3.1186188811188806
4.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,1761.0,1.0,M,N,2.797752100840336
2.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,2169.0,3.0,M,N,4.1530000000000005
15.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,41.0,0.0,M,N,4.895
12.0,124.0,15.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,230.0,289.0,0.0,M,N,0.9273382848697088
12.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,867.0,874.0,1.0,F,N,1.0257604577052808
16.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,420.0,2.0,F,N,3.524023273601399
13.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,F,N,4.963834967455785
18.0,160.0,14.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,3.0,3.0,128.0,937.0,1.0,F,N,1.4455831055599888
9.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,205.0,1.0,M,N,4.331201381330692
13.0,60.0,14.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,1125.0,209.0,0.0,F,N,1.0784414069542247
5.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,70.0,3.0,M,N,4.544336292674559
23.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,40.0,3.0,M,N,4.690560802469136
13.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,M,N,4.974665822234008
7.0,3.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,127.0,2.0,M,N,4.957024049920017
8.0,58.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,1189.0,445.0,2.0,M,N,0.6470666422616317
9.0,33.0,10.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,0.0,2.0,1537.0,711.0,0.0,M,N,0.8144074145177815
4.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,49.0,14.0,2.0,F,N,1.962154355591752
5.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,M,N,4.91
5.0,23.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,1.0,102.0,95.0,1.0,F,N,1.7555405696658954
13.0,145.0,15.0,0.0,0.0,8.0,0.0,0.0,21.0,6.0,10.0,2.0,6.0,1.0,0.0,U,Y,4.715775839758981
25.0,117.0,15.0,0.0,0.0,1.0,2.0,0.0,25.0,2.0,0.0,3.0,15208.0,3715.0,2.0,M,N,0.637315203288335
5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,46.0,0.0,M,N,4.367891899766899
14.0,7.0,15.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,193.0,2.0,M,N,4.123140836487173
8.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2165.0,1705.0,0.0,M,N,1.0932425664293506
10.0,99.0,9.0,0.0,2.0,2.0,0.0,0.0,16.0,0.0,10.0,2.0,2298.0,30.0,0.0,U,Y,2.51826050771153
22.0,38.0,9.0,0.0,0.0,1.0,4.0,0.0,8.0,2.0,0.0,1.0,59.0,428.0,0.0,M,N,1.180950718887852
30.0,115.0,10.0,0.0,0.0,7.0,2.0,0.0,16.0,1.0,0.0,5.0,228.0,211.0,0.0,M,N,1.6809103500073796
7.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,25.0,0.0,F,N,4.968985000883041
9.0,70.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,2.0,3019.0,913.0,2.0,M,N,0.0267599071579605
14.0,42.0,12.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,2.0,470.0,384.0,1.0,M,N,0.2941939238878149
13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,3.0,U,Y,4.9371842066976885
14.0,42.0,12.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,2.0,470.0,384.0,0.0,M,N,0.2941939238878149
14.0,30.0,16.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,8.0,2.0,56.0,742.0,1.0,M,N,1.600467521387415
8.0,159.0,8.0,0.0,0.0,4.0,0.0,0.0,32.0,1.0,4.0,2.0,1844.0,778.0,3.0,M,N,0.3632276436517928
25.0,61.0,15.0,0.0,0.0,2.0,0.0,0.0,13.0,3.0,0.0,3.0,18.0,120.0,1.0,F,N,3.9664267157352393
7.0,18.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,31.0,23.0,2.0,M,N,2.806762307587085
6.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,384.0,318.0,2.0,M,N,3.1532504136704387
8.0,92.0,15.0,0.0,0.0,8.0,0.0,0.0,13.0,3.0,0.0,1.0,778.0,1672.0,1.0,M,N,1.9479772944399096
1.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,39.0,61.0,0.0,F,N,2.817199552441727
7.0,15.0,9.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,149.0,328.0,1.0,M,N,1.3608451805642183
5.0,145.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,14.0,1.0,466.0,74.0,0.0,U,Y,1.0462284111866564
7.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1435.0,1097.0,1.0,F,N,2.088777707368063
11.0,138.0,9.0,0.0,0.0,0.0,2.0,0.0,9.0,80.0,0.0,3.0,3609.0,4706.0,1.0,M,N,0.3508830556887032
6.0,28.0,7.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,156.0,73.0,2.0,F,N,0.8463070966753022
16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,219.0,,,,3.899050719241382
13.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,288.0,2.0,M,N,4.305177606071473
13.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1443.0,1867.0,2.0,F,N,2.492401802700424
6.0,101.0,15.0,0.0,0.0,9.0,0.0,0.0,15.0,0.0,0.0,1.0,263.0,2464.0,2.0,M,N,1.945648797700562
1.0,32.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,350.0,521.0,1.0,M,N,1.0918549763290464
4.0,45.0,15.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,1648.0,1096.0,1.0,F,N,0.5678238724201029
4.0,77.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,243.0,161.0,2.0,M,N,1.2529512122461517
12.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,303.0,3.0,U,Y,3.0287690361168624
26.0,143.0,10.0,0.0,0.0,3.0,1.0,0.0,27.0,0.0,2.0,4.0,214.0,417.0,0.0,M,N,0.5457256466759819
15.0,70.0,11.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,2.0,9.0,46.0,1.0,F,N,4.789041816212073
11.0,26.0,14.0,0.0,0.0,3.0,0.0,0.0,3.0,9.0,0.0,2.0,1.0,55.0,2.0,F,N,4.492176537208459
19.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,U,Y,4.842890981484731
7.0,89.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,1.0,69955.0,31.0,0.0,M,N,0.4148299035015085
13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,787.0,4470.0,3.0,M,N,2.300857548960178
28.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,3.0,M,N,4.764436121977241
50.0,64.0,15.0,0.0,14.0,5.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,3.0,M,N,3.4558860349902334
15.0,63.0,15.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,785.0,505.0,0.0,F,N,0.1099571163172269
4.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,7.0,3.0,M,N,4.888609406675196
10.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,11.0,108.0,0.0,F,N,3.9611863481552745
12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,102.0,3.0,M,N,4.364024252589827
3.0,31.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,306.0,277.0,1.0,M,N,0.2080949311511598
2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,375.0,1.0,M,N,3.6693152173913046
4.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,93.0,2.0,F,N,4.547564992443591
20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,158.0,3.0,F,N,3.8894380767811
19.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,2.0,F,N,4.84173612197724
0.0,51.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,68.0,966.0,1.0,F,N,0.7583716765390924
7.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1909.0,1358.0,3.0,M,N,2.3809279049117302
7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,212.0,0.0,M,N,2.346420552818294
6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,0.0,M,N,4.153817934782609
14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,58.0,0.0,M,N,4.694341701262758
7.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,51.0,101.0,0.0,M,N,1.7897823783019913
8.0,110.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,808.0,104.0,1.0,M,N,0.1127897099037672
8.0,156.0,9.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.0,2.0,57.0,90.0,0.0,M,N,2.367776729347334
8.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,109.0,608.0,2.0,M,N,1.7954721891107206
3.0,159.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,20827.0,19987.0,3.0,F,N,1.2333060116623873
14.0,158.0,9.0,0.0,0.0,1.0,1.0,0.0,17.0,2.0,2.0,2.0,1212.0,901.0,0.0,F,N,0.9274359896758873
2.0,0.0,14.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,U,Y,4.879178045268863
5.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,2086.0,1.0,M,N,4.4
17.0,0.0,17.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,274.0,0.0,F,N,3.56358386833455
16.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,448.0,668.0,2.0,M,N,0.0850396312436291
13.0,92.0,12.0,0.0,0.0,2.0,0.0,0.0,14.0,8.0,2.0,2.0,1248.0,2140.0,1.0,F,N,0.1832842866190714
5.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,937.0,3257.0,2.0,M,N,2.2660651900533546
1.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,274.0,235.0,1.0,M,N,1.197851169132299
33.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,3.0,M,N,4.793521836262954
15.0,50.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1401.0,919.0,0.0,M,N,0.1719656671116565
8.0,56.0,9.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,115.0,390.0,0.0,M,N,1.141512412100648
11.0,91.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,721.0,1052.0,1.0,F,N,0.7521207133035746
24.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,340.0,998.0,3.0,M,N,2.542630421844787
12.0,8.0,15.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,26.0,285.0,3.0,F,N,3.9089894295665166
2.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,36.0,1.0,M,N,4.288299023181162
16.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,794.0,655.0,1.0,F,N,0.9600882360512814
3.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,39.0,1.0,F,N,2.9029196709147644
10.0,53.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,106.0,174.0,1.0,F,N,1.123569003049577
26.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,698.0,1324.0,3.0,M,N,0.1297661325827903
13.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,658.0,1426.0,2.0,F,N,1.3485748261997943
15.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,114.0,3.0,M,N,4.504358490566037
18.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,19.0,28.0,3.0,F,N,3.19765814035581
8.0,78.0,9.0,0.0,3.0,3.0,0.0,0.0,15.0,6.0,2.0,1.0,66.0,551.0,0.0,F,N,0.9120860749255488
8.0,6.0,8.0,1.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,675.0,366.0,0.0,M,N,1.1785654159752712
15.0,128.0,15.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,280.0,229.0,3.0,M,N,1.1485584958880284
3.0,67.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,21.0,164.0,0.0,M,N,2.4918856329168904
4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,218.0,2212.0,1.0,F,N,1.2368861712044887
8.0,23.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,1466.0,1154.0,0.0,F,N,0.8026043816870609
11.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2500.0,3682.0,0.0,M,N,1.454539708617112
13.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,77.0,508.0,0.0,F,N,2.9073940662342634
9.0,57.0,9.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,2.0,632.0,492.0,0.0,M,N,0.7621156485406805
16.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,500.0,0.0,M,N,2.5626742365075112
18.0,152.0,10.0,0.0,0.0,2.0,3.0,0.0,20.0,3.0,0.0,2.0,1358.0,1154.0,1.0,F,N,1.0452073582419152
13.0,10.0,15.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,180.0,3709.0,3.0,M,N,2.119079892614541
21.0,19.0,12.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,35.0,88.0,1.0,M,N,2.334076199639048
13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,M,N,4.94163365804215
6.0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,342.0,397.0,1.0,M,N,0.081019339024711
11.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,405.0,1.0,M,N,2.136207210704545
5.0,4.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,95.0,548.0,1.0,M,N,1.844632177733556
12.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,3.0,M,N,4.984677438260436
6.0,34.0,15.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,119.0,169.0,3.0,M,N,1.3544836018408624
12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,221.0,1211.0,0.0,F,N,0.5877222312837677
10.0,49.0,12.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,2.0,107.0,113.0,1.0,F,N,1.8064611043010328
6.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,75.0,49.0,0.0,M,N,2.065894404600395
4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,77.0,1.0,M,N,4.31983648424544
7.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,822.0,2.0,M,N,4.2019166666666665
8.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,39.0,1.0,M,N,4.6927945859872615
16.0,134.0,10.0,0.0,0.0,3.0,0.0,0.0,17.0,3.0,0.0,2.0,124.0,276.0,2.0,M,N,0.9720748849704351
13.0,21.0,11.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1016.0,1680.0,0.0,M,N,0.697811462363716
7.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,292.0,414.0,0.0,M,N,1.2755567998786472
8.0,40.0,7.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,1.0,16.0,77.0,0.0,U,Y,3.629688186473978
16.0,139.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,1.0,55.0,16.0,0.0,M,N,2.5649814738369727
10.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1071.0,24.0,3.0,U,Y,2.989073903983648
5.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,83.0,0.0,U,Y,3.924675373134328
13.0,0.0,13.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,403.0,0.0,M,N,1.816221341319848
10.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,22.0,0.0,F,N,4.956278566054108
5.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,37.0,111.0,2.0,M,N,1.8585832142924352
14.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,139.0,284.0,0.0,F,N,0.9766999829676988
